"[25292.0, 33063.0, 30838.0, 23706.0, 33601.0, 29615.0]","[18921.0, 19710.0, 28845.0, 26745.0, 13290.0, 13443.0]","[27735.0, 26551.0, 25872.0, 22034.0, 28680.0, 26013.0]","[22585.0, 23598.0, 19703.0, 24724.0, 23558.0, 19803.0]","[5714.0, 18817.0, 14626.0, 12672.0, 7068.0, 16913.0]","[30129.0, 26660.0, 27605.0, 26278.0, 31156.0, 32347.0]","[26525.0, 28567.0, 26133.0, 24285.0, 22182.0, 26933.0]","[26762.0, 25012.0, 27816.0, 23537.0, 23253.0, 25474.0]","[24416.0, 25484.0, 23857.0, 23863.0, 22911.0, 27766.0]","[16071.0, 20293.0, 18908.0, 18343.0, 19156.0, 16118.0]"
"[18315.0, 16269.0, 15213.0, 14615.0, 16836.0, 17291.0]","[19568.0, 7736.0, 21114.0, 9812.0, 16211.0, 15719.0]","[19542.0, 21309.0, 15771.0, 18941.0, 19720.0, 17915.0]","[15547.0, 18669.0, 24575.0, 21475.0, 39420.0, 11595.0]","[21961.0, 38360.0, 30900.0, 37422.0, 27356.0, 33470.0]","[21083.0, 18935.0, 25916.0, 19433.0, 23832.0, 20643.0]","[13127.0, 15061.0, 16664.0, 16030.0, 15508.0, 11930.0]","[12358.0, 18157.0, 18997.0, 17322.0, 22299.0, 16851.0]","[29086.0, 22660.0, 25829.0, 36719.0, 20892.0, 26518.0]","[35028.0, 35574.0, 34502.0, 36590.0, 33976.0, 36874.0]"
"[30442.0, 34330.0, 30690.0, 29821.0, 34019.0, 30504.0]","[19522.0, 21838.0, 12811.0, 12630.0, 9842.0, 19814.0]","[31725.0, 31376.0, 27212.0, 29308.0, 31677.0, 32892.0]","[30545.0, 30197.0, 33869.0, 32120.0, 34262.0, 29852.0]","[27790.0, 19583.0, 19317.0, 23919.0, 30784.0, 21659.0]","[24885.0, 21230.0, 20870.0, 26743.0, 19016.0, 20202.0]","[39688.0, 34389.0, 21092.0, 35183.0, 39596.0, 39138.0]","[37749.0, 35810.0, 37778.0, 33133.0, 41485.0, 34483.0]","[13314.0, 12236.0, 25005.0, 6201.0, 22089.0, 8594.0]","[14714.0, 26154.0, 18683.0, 29369.0, 16271.0, 19648.0]"
"[27534.0, 17354.0, 17404.0, 8637.0, 17672.0, 11631.0]","[20215.0, 24337.0, 21085.0, 21736.0, 20797.0, 24070.0]","[16519.0, 23435.0, 30630.0, 17537.0, 23264.0, 17703.0]","[14319.0, 15368.0, 14731.0, 18119.0, 20251.0, 14224.0]","[27168.0, 23945.0, 42659.0, 31183.0, 33784.0, 31009.0]","[37183.0, 33795.0, 35047.0, 35062.0, 37617.0, 32420.0]","[36708.0, 38425.0, 40778.0, 37555.0, 31843.0, 35993.0]","[27059.0, 27590.0, 26693.0, 26426.0, 26636.0, 26388.0]","[37137.0, 23965.0, 36576.0, 26331.0, 33091.0, 30336.0]","[22182.0, 24000.0, 18630.0, 19501.0, 23962.0, 26847.0]"
"[21824.0, 32721.0, 30070.0, 28485.0, 23058.0, 19265.0]","[16605.0, 21947.0, 6035.0, 19256.0, 10641.0, 18427.0]","[32456.0, 31254.0, 27950.0, 20220.0, 31323.0, 30092.0]","[28123.0, 28923.0, 32222.0, 25707.0, 34450.0, 29311.0]","[24287.0, 24937.0, 23512.0, 24594.0, 24746.0, 24537.0]","[12660.0, 12570.0, 12588.0, 15416.0, 9877.0, 13702.0]","[29651.0, 18503.0, 29672.0, 18041.0, 15808.0, 25216.0]","[22934.0, 25806.0, 22981.0, 22092.0, 22574.0, 21773.0]","[16002.0, 22131.0, 17344.0, 22965.0, 17459.0, 19515.0]","[24055.0, 17509.0, 29058.0, 25078.0, 16871.0, 24433.0]"
"[17234.0, 20169.0, 21769.0, 21949.0, 23151.0, 20626.0]","[15926.0, 20069.0, 14722.0, 17773.0, 18861.0, 18758.0]","[29369.0, 22610.0, 30882.0, 26287.0, 22667.0, 28912.0]","[30749.0, 35762.0, 33480.0, 30100.0, 33899.0, 31500.0]","[21344.0, 30577.0, 35073.0, 25950.0, 31014.0, 30676.0]","[25440.0, 27604.0, 19524.0, 32966.0, 27654.0, 24252.0]","[19936.0, 38462.0, 18478.0, 21147.0, 26692.0, 28167.0]","[26765.0, 28900.0, 28314.0, 32126.0, 25831.0, 29081.0]","[15083.0, 15648.0, 17215.0, 29598.0, 8536.0, 12366.0]","[27223.0, 37073.0, 26878.0, 32124.0, 40822.0, 32710.0]"
"[19029.0, 20195.0, 18635.0, 18553.0, 19577.0, 19608.0]","[36156.0, 37693.0, 34038.0, 31336.0, 32516.0, 25817.0]","[23539.0, 18045.0, 22055.0, 19633.0, 22364.0, 21931.0]","[33266.0, 29965.0, 33886.0, 33422.0, 31831.0, 36407.0]","[25566.0, 20890.0, 32733.0, 23239.0, 39760.0, 32470.0]","[34243.0, 24140.0, 14546.0, 34749.0, 29399.0, 35459.0]","[31965.0, 27784.0, 31071.0, 34308.0, 23829.0, 21128.0]","[19129.0, 20945.0, 14173.0, 21269.0, 18467.0, 19390.0]","[13505.0, 15442.0, 13852.0, 15885.0, 13707.0, 16643.0]","[13925.0, 21481.0, 18119.0, 15794.0, 17463.0, 19352.0]"
"[21201.0, 22798.0, 20507.0, 29121.0, 25707.0, 20351.0]","[11235.0, 17623.0, 7546.0, 11538.0, 13722.0, 20463.0]","[2922.0, 6877.0, 14458.0, 8155.0, 16804.0, 3768.0]","[37861.0, 38442.0, 36315.0, 34410.0, 33693.0, 35262.0]","[11062.0, 15599.0, 18337.0, 15306.0, 13215.0, 13869.0]","[31442.0, 29644.0, 30769.0, 31061.0, 31014.0, 31499.0]","[25284.0, 25656.0, 28575.0, 25207.0, 24645.0, 27439.0]","[5875.0, 18306.0, 18725.0, 13130.0, 18945.0, 15450.0]","[27074.0, 23240.0, 30368.0, 15695.0, 20185.0, 14976.0]","[19300.0, 18151.0, 19372.0, 19250.0, 18952.0, 19260.0]"
"[27261.0, 35850.0, 31623.0, 27932.0, 22947.0, 30039.0]","[13505.0, 27217.0, 32636.0, 33280.0, 27717.0, 30005.0]","[23314.0, 28243.0, 23919.0, 24764.0, 31019.0, 27137.0]","[19413.0, 21970.0, 18374.0, 19773.0, 20274.0, 20544.0]","[29880.0, 30954.0, 29722.0, 32328.0, 29051.0, 28994.0]","[28364.0, 12373.0, 22078.0, 24104.0, 26007.0, 14257.0]","[26330.0, 21637.0, 16497.0, 15676.0, 21748.0, 25520.0]","[19390.0, 16638.0, 20204.0, 18665.0, 21822.0, 21311.0]","[42658.0, 38659.0, 38793.0, 35250.0, 36909.0, 33305.0]","[36701.0, 40643.0, 42253.0, 35104.0, 31142.0, 30690.0]"
"[25105.0, 28759.0, 33686.0, 30632.0, 22814.0, 35701.0]","[28499.0, 31881.0, 31110.0, 31591.0, 31373.0, 34644.0]","[21933.0, 21434.0, 19940.0, 20018.0, 21934.0, 18026.0]","[37575.0, 35803.0, 35718.0, 31824.0, 35630.0, 20115.0]","[32616.0, 36450.0, 43550.0, 42870.0, 33617.0, 40522.0]","[15359.0, 15110.0, 15246.0, 16596.0, 14872.0, 15807.0]","[19486.0, 24012.0, 28642.0, 15876.0, 19829.0, 20541.0]","[13885.0, 13055.0, 12415.0, 17203.0, 7510.0, 15611.0]","[11692.0, 10507.0, 15089.0, 13270.0, 13389.0, 11493.0]","[19363.0, 2435.0, 20051.0, 390.0, 13289.0, 15769.0]"
"[24140.0, 19264.0, 36470.0, 18078.0, 21080.0, 32111.0]","[38806.0, 18867.0, 41195.0, 39983.0, 25180.0, 36366.0]","[16546.0, 31924.0, 33215.0, 39346.0, 31320.0, 37264.0]","[27003.0, 12305.0, 13166.0, 33572.0, 14444.0, 19296.0]","[28430.0, 26775.0, 27993.0, 31241.0, 28876.0, 28332.0]","[16913.0, 21099.0, 22899.0, 23060.0, 25320.0, 15168.0]","[18415.0, 32673.0, 35417.0, 34915.0, 35916.0, 27291.0]","[32678.0, 33769.0, 35990.0, 36698.0, 33784.0, 32973.0]","[11089.0, 15064.0, 11510.0, 15679.0, 13657.0, 15029.0]","[24703.0, 36741.0, 28827.0, 32117.0, 33638.0, 32881.0]"
"[17086.0, 19301.0, 18867.0, 19446.0, 21094.0, 15409.0]","[28022.0, 22324.0, 14754.0, 30361.0, 32619.0, 35192.0]","[16802.0, 16551.0, 19420.0, 17882.0, 19161.0, 17199.0]","[16490.0, 11840.0, 15899.0, 11864.0, 19971.0, 18106.0]","[21311.0, 23010.0, 21550.0, 20879.0, 21484.0, 25993.0]","[14503.0, 16745.0, 16237.0, 11671.0, 12885.0, 14616.0]","[33044.0, 37833.0, 41424.0, 42959.0, 29334.0, 35891.0]","[28246.0, 17434.0, 28031.0, 29128.0, 20029.0, 16830.0]","[20663.0, 16308.0, 21004.0, 21149.0, 23675.0, 17115.0]","[15917.0, 19565.0, 6563.0, 7483.0, 12718.0, 12734.0]"
"[31826.0, 33963.0, 35606.0, 37541.0, 29478.0, 30900.0]","[38577.0, 41378.0, 32063.0, 37813.0, 32886.0, 35080.0]","[38198.0, 26084.0, 25617.0, 32569.0, 27013.0, 31918.0]","[7068.0, 3044.0, 21941.0, 12191.0, 13782.0, 150.0]","[28837.0, 21342.0, 27796.0, 22883.0, 20657.0, 25727.0]","[8647.0, 8955.0, 16773.0, 6277.0, 22435.0, 13773.0]","[29153.0, 28897.0, 29358.0, 29194.0, 29166.0, 32450.0]","[23389.0, 22603.0, 24761.0, 22733.0, 25676.0, 25526.0]","[23883.0, 25163.0, 23252.0, 24087.0, 24265.0, 20545.0]","[18906.0, 4934.0, 12764.0, 28925.0, 10314.0, 9260.0]"
"[29777.0, 43722.0, 21477.0, 33819.0, 19623.0, 24367.0]","[35168.0, 39219.0, 30208.0, 35933.0, 30207.0, 31453.0]","[32863.0, 36616.0, 34022.0, 35819.0, 35955.0, 29846.0]","[18296.0, 17716.0, 17248.0, 14852.0, 16627.0, 15215.0]","[26355.0, 25446.0, 33180.0, 30179.0, 25327.0, 28349.0]","[25406.0, 23455.0, 23666.0, 23678.0, 24743.0, 24969.0]","[10799.0, 18263.0, 14213.0, 5806.0, 10699.0, 14705.0]","[14160.0, 13735.0, 14532.0, 13616.0, 14590.0, 14026.0]","[12327.0, 18493.0, 7955.0, 22252.0, 12349.0, 19978.0]","[31888.0, 32959.0, 31556.0, 31577.0, 25262.0, 31973.0]"
"[33666.0, 25668.0, 24351.0, 36088.0, 24156.0, 33930.0]","[19897.0, 14893.0, 19313.0, 18112.0, 21884.0, 15812.0]","[16518.0, 27101.0, 16276.0, 21079.0, 24701.0, 27156.0]","[14919.0, 18443.0, 24666.0, 19503.0, 31547.0, 25704.0]","[21562.0, 15649.0, 20453.0, 13763.0, 13465.0, 24573.0]","[13601.0, 6786.0, 12424.0, 8672.0, 10729.0, 16481.0]","[14490.0, 11141.0, 19775.0, 9832.0, 23014.0, 21385.0]","[30371.0, 36630.0, 34282.0, 30885.0, 35646.0, 35792.0]","[12240.0, 17262.0, 20130.0, 18467.0, 6563.0, 19178.0]","[22749.0, 20900.0, 12656.0, 12407.0, 20295.0, 23964.0]"
"[29253.0, 32142.0, 28885.0, 25106.0, 33683.0, 31723.0]","[44183.0, 44192.0, 31038.0, 26806.0, 32460.0, 42942.0]","[24861.0, 18670.0, 20572.0, 7353.0, 12966.0, 25240.0]","[13886.0, 18007.0, 22044.0, 11780.0, 5688.0, 27031.0]","[13597.0, 21126.0, 24809.0, 25821.0, 23870.0, 17932.0]","[28451.0, 27716.0, 32369.0, 28453.0, 29616.0, 28578.0]","[18200.0, 13731.0, 6845.0, 18154.0, 24805.0, 17357.0]","[31630.0, 29346.0, 30854.0, 29724.0, 33889.0, 29834.0]","[29418.0, 11702.0, 26356.0, 24166.0, 27470.0, 9606.0]","[27076.0, 29989.0, 27697.0, 23952.0, 22523.0, 33111.0]"
"[38476.0, 20846.0, 24217.0, 25649.0, 26957.0, 30559.0]","[15412.0, 13681.0, 12217.0, 13072.0, 14345.0, 14711.0]","[29499.0, 29016.0, 26309.0, 33409.0, 25550.0, 28383.0]","[25323.0, 21020.0, 14337.0, 24071.0, 26377.0, 21023.0]","[26174.0, 27625.0, 27402.0, 30061.0, 26816.0, 30689.0]","[12189.0, 22399.0, 12948.0, 18244.0, 29599.0, 7068.0]","[22288.0, 23676.0, 19801.0, 22670.0, 21290.0, 22180.0]","[37508.0, 36675.0, 26833.0, 29905.0, 33904.0, 25200.0]","[41705.0, 23081.0, 28346.0, 24395.0, 33202.0, 29450.0]","[28608.0, 29165.0, 20613.0, 46882.0, 19112.0, 31669.0]"
"[25419.0, 22717.0, 21664.0, 25661.0, 24681.0, 23589.0]","[28596.0, 32770.0, 31211.0, 26974.0, 32808.0, 33834.0]","[22465.0, 20124.0, 25828.0, 23942.0, 20828.0, 22645.0]","[30705.0, 20170.0, 29238.0, 33862.0, 23036.0, 17565.0]","[20238.0, 10133.0, 18225.0, 17384.0, 16937.0, 36661.0]","[39990.0, 44122.0, 40832.0, 33517.0, 35251.0, 39235.0]","[16755.0, 10265.0, 10404.0, 10500.0, 14024.0, 10435.0]","[19886.0, 13335.0, 26871.0, 9667.0, 14916.0, 9438.0]","[27998.0, 29792.0, 23654.0, 33285.0, 35058.0, 33596.0]","[14632.0, 20412.0, 15996.0, 19209.0, 20709.0, 18705.0]"
"[35655.0, 24532.0, 24501.0, 26347.0, 39964.0, 29568.0]","[22729.0, 23506.0, 29230.0, 20417.0, 11538.0, 22982.0]","[21960.0, 19405.0, 14316.0, 20548.0, 22152.0, 19232.0]","[21890.0, 26779.0, 21026.0, 20904.0, 24113.0, 25298.0]","[28132.0, 23176.0, 26653.0, 28112.0, 33688.0, 21768.0]","[10349.0, 17977.0, 7752.0, 12444.0, 14704.0, 1073.0]","[17343.0, 21473.0, 10517.0, 16256.0, 28754.0, 29955.0]","[14095.0, 27940.0, 20549.0, 31147.0, 26738.0, 22683.0]","[6466.0, 12065.0, 29549.0, 12443.0, 5688.0, 8155.0]","[27131.0, 27311.0, 25790.0, 26101.0, 28873.0, 27390.0]"
"[12909.0, 20552.0, 6347.0, 17644.0, 13674.0, 16627.0]","[31718.0, 33625.0, 33990.0, 34245.0, 32874.0, 36407.0]","[18351.0, 17842.0, 18923.0, 18775.0, 16247.0, 20129.0]","[21540.0, 24809.0, 16262.0, 22789.0, 23030.0, 19436.0]","[17462.0, 19601.0, 30283.0, 32012.0, 30902.0, 22993.0]","[20004.0, 9403.0, 16634.0, 7757.0, 9235.0, 17039.0]","[17250.0, 38447.0, 29686.0, 20762.0, 16964.0, 25389.0]","[31575.0, 31289.0, 31900.0, 31326.0, 31915.0, 31925.0]","[14918.0, 18427.0, 15274.0, 13958.0, 11474.0, 21042.0]","[14627.0, 18507.0, 15285.0, 11617.0, 16244.0, 21190.0]"
"[22784.0, 20333.0, 24668.0, 22110.0, 13995.0, 21583.0]","[15221.0, 26053.0, 19950.0, 21175.0, 19778.0, 22591.0]","[28472.0, 32458.0, 29350.0, 27480.0, 26271.0, 27188.0]","[31038.0, 29297.0, 32412.0, 35578.0, 33214.0, 30210.0]","[18086.0, 17085.0, 19378.0, 20836.0, 20517.0, 17718.0]","[22860.0, 20638.0, 19811.0, 24386.0, 20667.0, 26023.0]","[22216.0, 32999.0, 27429.0, 27278.0, 32133.0, 20319.0]","[19826.0, 24579.0, 22573.0, 20651.0, 22500.0, 23907.0]","[17374.0, 19618.0, 26712.0, 18666.0, 21239.0, 18348.0]","[25983.0, 30686.0, 25579.0, 27372.0, 25460.0, 26770.0]"
"[31601.0, 40248.0, 26000.0, 29150.0, 36295.0, 31550.0]","[13557.0, 34664.0, 20535.0, 22069.0, 20827.0, 22020.0]","[26458.0, 27728.0, 27897.0, 48414.0, 44271.0, 34027.0]","[28745.0, 37810.0, 32028.0, 41224.0, 29481.0, 33860.0]","[12601.0, 13662.0, 12412.0, 14640.0, 14416.0, 12618.0]","[14460.0, 19068.0, 27944.0, 23202.0, 11545.0, 26155.0]","[13183.0, 14470.0, 17238.0, 14078.0, 15625.0, 17928.0]","[30665.0, 29535.0, 28588.0, 29059.0, 29059.0, 28800.0]","[22979.0, 21563.0, 18275.0, 21073.0, 26685.0, 25449.0]","[32767.0, 33680.0, 32146.0, 27251.0, 33552.0, 31502.0]"
"[26631.0, 15847.0, 25557.0, 12844.0, 22976.0, 16982.0]","[14309.0, 14087.0, 18224.0, 15815.0, 16215.0, 15199.0]","[15081.0, 17055.0, 20580.0, 13075.0, 15303.0, 12164.0]","[33350.0, 38545.0, 33583.0, 34220.0, 34274.0, 34573.0]","[13808.0, 21869.0, 7739.0, 17235.0, 22771.0, 19218.0]","[12645.0, 21613.0, 14992.0, 18132.0, 15831.0, 22038.0]","[17284.0, 19933.0, 25128.0, 14551.0, 17341.0, 12293.0]","[14848.0, 8713.0, 10642.0, 21426.0, 17565.0, 11802.0]","[11140.0, 14620.0, 19946.0, 6303.0, 6196.0, 13700.0]","[21122.0, 19977.0, 20962.0, 21974.0, 18462.0, 21077.0]"
"[15001.0, 12896.0, 17268.0, 10441.0, 20997.0, 14691.0]","[43210.0, 26548.0, 43626.0, 30118.0, 33860.0, 30629.0]","[14124.0, 26506.0, 35656.0, 21496.0, 32294.0, 31305.0]","[35664.0, 33230.0, 34852.0, 30879.0, 40213.0, 40442.0]","[12827.0, 10107.0, 5859.0, 12676.0, 12639.0, 13696.0]","[28150.0, 14245.0, 29329.0, 20915.0, 24532.0, 10546.0]","[30949.0, 35787.0, 34828.0, 32837.0, 39970.0, 36236.0]","[4255.0, 14115.0, 5612.0, 21402.0, 9337.0, 15204.0]","[33949.0, 22440.0, 25233.0, 27277.0, 16624.0, 19600.0]","[14733.0, 13804.0, 18606.0, 12622.0, 15402.0, 12650.0]"
"[19420.0, 21086.0, 35928.0, 5771.0, 26853.0, 25688.0]","[30852.0, 33935.0, 30474.0, 32406.0, 27662.0, 30880.0]","[37697.0, 32889.0, 20432.0, 22857.0, 27480.0, 22145.0]","[16241.0, 14626.0, 14804.0, 13199.0, 15037.0, 15944.0]","[25576.0, 23222.0, 21298.0, 17905.0, 18310.0, 19668.0]","[22038.0, 22210.0, 23772.0, 21181.0, 12756.0, 22223.0]","[19137.0, 25172.0, 26870.0, 17113.0, 30067.0, 28657.0]","[23405.0, 24246.0, 16793.0, 27679.0, 22159.0, 23178.0]","[22536.0, 11350.0, 14980.0, 22484.0, 34639.0, 30633.0]","[15840.0, 11960.0, 18644.0, 10248.0, 16417.0, 17877.0]"
"[30902.0, 19606.0, 30737.0, 38792.0, 23677.0, 28919.0]","[19495.0, 20954.0, 18052.0, 19473.0, 21918.0, 18555.0]","[34300.0, 34507.0, 36685.0, 21520.0, 31761.0, 29512.0]","[19267.0, 30692.0, 26482.0, 22001.0, 24326.0, 18929.0]","[34012.0, 35110.0, 29089.0, 34312.0, 33258.0, 34642.0]","[14955.0, 16648.0, 17691.0, 27767.0, 16863.0, 19739.0]","[35306.0, 39335.0, 29443.0, 30273.0, 31810.0, 26841.0]","[30888.0, 30886.0, 31807.0, 28483.0, 31222.0, 32950.0]","[9715.0, 16082.0, 20096.0, 19726.0, 23417.0, 16318.0]","[24466.0, 31577.0, 15466.0, 16577.0, 16762.0, 12709.0]"
"[26239.0, 25431.0, 26077.0, 27832.0, 18463.0, 28929.0]","[15045.0, 21357.0, 19190.0, 18022.0, 21849.0, 18341.0]","[26110.0, 13719.0, 18947.0, 26608.0, 15436.0, 28170.0]","[13008.0, 12320.0, 14364.0, 16922.0, 12907.0, 13255.0]","[28905.0, 38344.0, 35206.0, 31742.0, 25246.0, 29778.0]","[8862.0, 13490.0, 9474.0, 13349.0, 18428.0, 16606.0]","[29602.0, 33337.0, 33310.0, 36062.0, 39125.0, 45061.0]","[22395.0, 19262.0, 33122.0, 41158.0, 33606.0, 22399.0]","[29507.0, 36247.0, 24018.0, 30797.0, 24220.0, 22920.0]","[7113.0, 36510.0, 23120.0, 18549.0, 32774.0, 34024.0]"
