"[22209.0, 19678.0, 21034.0, 21960.0, 23524.0, 23499.0]","[28013.0, 30912.0, 30403.0, 26735.0, 32734.0, 27200.0]","[29824.0, 27791.0, 37750.0, 33592.0, 42460.0, 38544.0]","[20013.0, 23077.0, 26649.0, 26952.0, 25986.0, 32220.0]","[19180.0, 12505.0, 21524.0, 10489.0, 16452.0, 15793.0]","[18995.0, 21772.0, 19607.0, 19370.0, 17799.0, 16874.0]","[20405.0, 32027.0, 23489.0, 30732.0, 18505.0, 29192.0]","[29305.0, 27877.0, 32018.0, 33126.0, 34565.0, 32411.0]","[26725.0, 31197.0, 28734.0, 32790.0, 26308.0, 14231.0]","[20218.0, 20662.0, 22394.0, 21433.0, 21411.0, 21276.0]"
"[19544.0, 19765.0, 22632.0, 24000.0, 22404.0, 20899.0]","[16530.0, 13211.0, 17986.0, 12528.0, 13585.0, 13549.0]","[32146.0, 35663.0, 34483.0, 33313.0, 32595.0, 36808.0]","[17919.0, 16128.0, 7108.0, 13177.0, 12600.0, 18956.0]","[24271.0, 22461.0, 25000.0, 27029.0, 26870.0, 30377.0]","[24861.0, 28501.0, 27093.0, 30646.0, 29049.0, 31283.0]","[22235.0, 31606.0, 33214.0, 32403.0, 33098.0, 23798.0]","[13461.0, 15506.0, 15044.0, 15125.0, 13631.0, 13405.0]","[2868.0, 25675.0, 4915.0, 17517.0, 4258.0, 16758.0]","[29597.0, 30841.0, 28758.0, 30853.0, 27116.0, 31316.0]"
"[30876.0, 21970.0, 18910.0, 19692.0, 20232.0, 26134.0]","[25322.0, 26916.0, 20997.0, 28899.0, 25947.0, 28967.0]","[25417.0, 29037.0, 29653.0, 25324.0, 26506.0, 28757.0]","[26494.0, 25210.0, 25293.0, 26128.0, 27757.0, 23935.0]","[16376.0, 23556.0, 24918.0, 20507.0, 32344.0, 21860.0]","[28231.0, 26262.0, 28712.0, 24553.0, 28420.0, 26034.0]","[34964.0, 36720.0, 28157.0, 32582.0, 32229.0, 39013.0]","[13097.0, 17955.0, 21579.0, 16920.0, 9803.0, 12256.0]","[21341.0, 23710.0, 28320.0, 31151.0, 24283.0, 23321.0]","[18240.0, 16681.0, 15989.0, 15247.0, 14430.0, 16111.0]"
"[25653.0, 32969.0, 23506.0, 14682.0, 26955.0, 23650.0]","[21601.0, 29297.0, 23820.0, 35412.0, 23233.0, 28568.0]","[14282.0, 13048.0, 21206.0, 13151.0, 18531.0, 17201.0]","[20028.0, 14842.0, 9273.0, 15758.0, 22663.0, 15910.0]","[15995.0, 17608.0, 10596.0, 14098.0, 17954.0, 18740.0]","[40461.0, 25194.0, 24622.0, 50665.0, 35260.0, 27008.0]","[10266.0, 28466.0, 17668.0, 24269.0, 30803.0, 28318.0]","[20073.0, 21431.0, 20867.0, 22235.0, 19871.0, 22073.0]","[39610.0, 35163.0, 33305.0, 35768.0, 26152.0, 31428.0]","[14175.0, 12564.0, 15567.0, 14701.0, 13758.0, 14141.0]"
"[16052.0, 32741.0, 6070.0, 12739.0, 26256.0, 18768.0]","[25268.0, 38405.0, 33685.0, 31940.0, 32673.0, 11606.0]","[33486.0, 30578.0, 24236.0, 23174.0, 24667.0, 39734.0]","[30193.0, 18244.0, 23970.0, 15083.0, 19726.0, 20854.0]","[33601.0, 33573.0, 36423.0, 46271.0, 38793.0, 33247.0]","[32539.0, 32249.0, 30313.0, 34788.0, 38026.0, 31986.0]","[22232.0, 17630.0, 15914.0, 23326.0, 21440.0, 24769.0]","[40824.0, 27017.0, 33143.0, 32665.0, 30423.0, 26757.0]","[16922.0, 23097.0, 20853.0, 15335.0, 19029.0, 19389.0]","[30469.0, 35577.0, 41738.0, 42443.0, 38610.0, 42942.0]"
"[17466.0, 15065.0, 15504.0, 19489.0, 32356.0, 20956.0]","[19404.0, 26809.0, 20968.0, 21259.0, 21235.0, 17418.0]","[22581.0, 22208.0, 22924.0, 20895.0, 22561.0, 20413.0]","[27479.0, 28498.0, 28475.0, 30740.0, 30848.0, 29783.0]","[25911.0, 38674.0, 20945.0, 25453.0, 13514.0, 17237.0]","[12764.0, 15156.0, 22336.0, 19709.0, 18822.0, 9543.0]","[29069.0, 28574.0, 25334.0, 29238.0, 32626.0, 29107.0]","[17368.0, 19563.0, 25601.0, 9404.0, 21483.0, 13369.0]","[11144.0, 16976.0, 13997.0, 20035.0, 15063.0, 16128.0]","[21518.0, 21349.0, 20567.0, 22215.0, 21094.0, 20331.0]"
"[28937.0, 33854.0, 35783.0, 33387.0, 32504.0, 27412.0]","[19594.0, 21860.0, 21648.0, 25407.0, 17210.0, 23107.0]","[9546.0, 17018.0, 13085.0, 17836.0, 13608.0, 15092.0]","[9963.0, 11593.0, 7188.0, 17990.0, 29503.0, 5657.0]","[15903.0, 18244.0, 14899.0, 15426.0, 14942.0, 19605.0]","[17911.0, 17053.0, 20889.0, 16403.0, 17508.0, 18309.0]","[25392.0, 21795.0, 16522.0, 23901.0, 18023.0, 14602.0]","[23571.0, 21686.0, 38457.0, 22905.0, 22666.0, 25859.0]","[36124.0, 34018.0, 33190.0, 32529.0, 30706.0, 32619.0]","[21135.0, 16540.0, 28407.0, 21898.0, 19198.0, 20873.0]"
"[30809.0, 29663.0, 29670.0, 39127.0, 32055.0, 31496.0]","[25451.0, 34786.0, 25897.0, 28550.0, 25502.0, 29359.0]","[31176.0, 29097.0, 32581.0, 25938.0, 27196.0, 29607.0]","[26444.0, 33656.0, 20551.0, 3986.0, 30970.0, 29378.0]","[19773.0, 17570.0, 20187.0, 19426.0, 19542.0, 20576.0]","[44822.0, 25359.0, 35040.0, 33038.0, 38470.0, 50004.0]","[17478.0, 17440.0, 12912.0, 17391.0, 11624.0, 20436.0]","[28373.0, 28237.0, 28744.0, 28662.0, 30956.0, 31503.0]","[26521.0, 29310.0, 31189.0, 27882.0, 26785.0, 35530.0]","[20636.0, 23863.0, 21138.0, 22809.0, 13972.0, 21311.0]"
"[11548.0, 15321.0, 10635.0, 3890.0, 10875.0, 11834.0]","[21982.0, 6365.0, 22005.0, 20628.0, 24359.0, 17347.0]","[22317.0, 21178.0, 21337.0, 21043.0, 23101.0, 22911.0]","[26743.0, 41433.0, 26112.0, 19846.0, 32434.0, 26644.0]","[26710.0, 26161.0, 27495.0, 27319.0, 25846.0, 28449.0]","[27568.0, 35408.0, 36084.0, 30829.0, 32001.0, 30045.0]","[35399.0, 35047.0, 25980.0, 37646.0, 39782.0, 32642.0]","[18869.0, 21077.0, 21936.0, 9705.0, 25281.0, 30748.0]","[28345.0, 24075.0, 29899.0, 36952.0, 30502.0, 33090.0]","[12231.0, 12839.0, 15205.0, 13708.0, 14903.0, 11244.0]"
"[19619.0, 21031.0, 19532.0, 22053.0, 22345.0, 21143.0]","[22804.0, 20196.0, 26798.0, 17155.0, 32988.0, 34770.0]","[26784.0, 23546.0, 17963.0, 29812.0, 23395.0, 25068.0]","[17248.0, 16238.0, 17082.0, 14560.0, 15366.0, 17842.0]","[14815.0, 10111.0, 13967.0, 15279.0, 12000.0, 6190.0]","[33753.0, 34062.0, 36345.0, 37444.0, 34160.0, 33683.0]","[30874.0, 35719.0, 35800.0, 28321.0, 33571.0, 39665.0]","[18731.0, 14442.0, 10486.0, 5680.0, 20904.0, 16403.0]","[31587.0, 27283.0, 23782.0, 30123.0, 33877.0, 33274.0]","[35063.0, 18912.0, 38904.0, 25211.0, 37143.0, 22667.0]"
"[27938.0, 36247.0, 25883.0, 31916.0, 30346.0, 32086.0]","[24014.0, 10702.0, 19943.0, 21699.0, 16521.0, 3752.0]","[27425.0, 28354.0, 25587.0, 30603.0, 30055.0, 28594.0]","[16567.0, 18200.0, 15941.0, 17945.0, 5717.0, 22767.0]","[15754.0, 20551.0, 19882.0, 24788.0, 26576.0, 15597.0]","[26676.0, 29463.0, 31520.0, 30758.0, 25132.0, 29450.0]","[27391.0, 35286.0, 31516.0, 32947.0, 31650.0, 29810.0]","[24677.0, 26333.0, 27544.0, 29083.0, 27462.0, 25255.0]","[24613.0, 38450.0, 36494.0, 43854.0, 40196.0, 43687.0]","[20329.0, 22759.0, 23184.0, 21092.0, 19894.0, 25643.0]"
"[26132.0, 18187.0, 21854.0, 22877.0, 17624.0, 21052.0]","[25541.0, 26393.0, 27008.0, 26783.0, 26752.0, 26748.0]","[33080.0, 30986.0, 31036.0, 27111.0, 20088.0, 26406.0]","[32927.0, 26647.0, 20270.0, 21291.0, 39424.0, 31458.0]","[29342.0, 30008.0, 22966.0, 19211.0, 26258.0, 20854.0]","[27216.0, 32787.0, 32740.0, 22948.0, 21099.0, 37109.0]","[19290.0, 21142.0, 21327.0, 26213.0, 28974.0, 24353.0]","[21441.0, 24888.0, 25369.0, 21207.0, 20698.0, 27311.0]","[13816.0, 9262.0, 20836.0, 8564.0, 20549.0, 11329.0]","[20720.0, 10641.0, 2203.0, 15321.0, 19271.0, 14449.0]"
"[24500.0, 24625.0, 23690.0, 25387.0, 23887.0, 23172.0]","[10631.0, 9700.0, 15059.0, 16634.0, 7697.0, 13032.0]","[17780.0, 24029.0, 10976.0, 12372.0, 20980.0, 26094.0]","[37354.0, 37939.0, 34777.0, 33634.0, 31595.0, 36500.0]","[16346.0, 25218.0, 21467.0, 15573.0, 20782.0, 21129.0]","[19956.0, 20318.0, 20908.0, 20646.0, 22386.0, 21250.0]","[12174.0, 11840.0, 18529.0, 11578.0, 18280.0, 14813.0]","[34685.0, 31939.0, 30522.0, 32944.0, 32773.0, 31242.0]","[17993.0, 9661.0, 13409.0, 14274.0, 10134.0, 11752.0]","[18680.0, 11194.0, 33267.0, 25098.0, 21402.0, 27143.0]"
"[21185.0, 16125.0, 10276.0, 13264.0, 14854.0, 18795.0]","[30975.0, 30715.0, 35343.0, 29261.0, 33166.0, 32562.0]","[21117.0, 23331.0, 28418.0, 30780.0, 34002.0, 37978.0]","[13822.0, 12839.0, 14630.0, 13337.0, 14439.0, 15405.0]","[32784.0, 43274.0, 41956.0, 38922.0, 28401.0, 32068.0]","[24245.0, 15761.0, 20534.0, 19002.0, 25689.0, 12743.0]","[22767.0, 40621.0, 26607.0, 26575.0, 27695.0, 32985.0]","[25888.0, 26102.0, 27724.0, 29162.0, 26646.0, 27823.0]","[19327.0, 18798.0, 20572.0, 15670.0, 17421.0, 18666.0]","[16217.0, 26821.0, 19863.0, 21850.0, 19705.0, 14692.0]"
"[33493.0, 28037.0, 33677.0, 36555.0, 31121.0, 30189.0]","[37060.0, 23170.0, 26179.0, 24426.0, 40698.0, 46723.0]","[17226.0, 14250.0, 16491.0, 18250.0, 14941.0, 12005.0]","[28400.0, 27603.0, 27574.0, 29244.0, 28385.0, 26183.0]","[22283.0, 22863.0, 22212.0, 22979.0, 21253.0, 23611.0]","[17273.0, 15967.0, 13147.0, 21516.0, 5223.0, 15413.0]","[30071.0, 20229.0, 25506.0, 18762.0, 22567.0, 22170.0]","[9155.0, 11291.0, 11003.0, 13280.0, 13164.0, 14968.0]","[31120.0, 34501.0, 39888.0, 36246.0, 31419.0, 37754.0]","[24075.0, 31082.0, 22404.0, 18553.0, 23512.0, 21715.0]"
"[18400.0, 15234.0, 15111.0, 23864.0, 24899.0, 18412.0]","[26657.0, 27107.0, 23675.0, 10761.0, 31787.0, 35181.0]","[31547.0, 35433.0, 32177.0, 33506.0, 32034.0, 31936.0]","[34657.0, 36384.0, 32596.0, 37182.0, 32583.0, 35126.0]","[18005.0, 20668.0, 25270.0, 21083.0, 23807.0, 35923.0]","[30197.0, 27418.0, 21055.0, 22453.0, 29096.0, 24057.0]","[17613.0, 10147.0, 19153.0, 14611.0, 11046.0, 13423.0]","[26900.0, 26803.0, 23213.0, 25259.0, 20832.0, 25096.0]","[27648.0, 35358.0, 32471.0, 29908.0, 32486.0, 26253.0]","[21498.0, 19814.0, 17931.0, 15471.0, 13662.0, 20217.0]"
"[28710.0, 28134.0, 23575.0, 29855.0, 34150.0, 43505.0]","[13218.0, 14262.0, 16608.0, 15086.0, 17796.0, 17078.0]","[25001.0, 29183.0, 33729.0, 20216.0, 28184.0, 13746.0]","[15470.0, 13385.0, 15842.0, 16381.0, 18977.0, 21174.0]","[8467.0, 24572.0, 16810.0, 12074.0, 19742.0, 37671.0]","[31463.0, 26397.0, 7831.0, 30944.0, 5912.0, 30157.0]","[26021.0, 27668.0, 23390.0, 25890.0, 21206.0, 22859.0]","[23919.0, 21857.0, 9324.0, 23995.0, 20713.0, 18050.0]","[27985.0, 11872.0, 29873.0, 10628.0, 18718.0, 8984.0]","[20462.0, 10734.0, 19354.0, 14788.0, 16025.0, 16113.0]"
"[22697.0, 30103.0, 16584.0, 16345.0, 22887.0, 27696.0]","[30156.0, 32292.0, 30874.0, 27782.0, 37696.0, 29304.0]","[16855.0, 18298.0, 25733.0, 15092.0, 19167.0, 9870.0]","[36887.0, 31730.0, 41157.0, 30188.0, 35709.0, 30818.0]","[27264.0, 18099.0, 236.0, 1470.0, 13476.0, 19818.0]","[23562.0, 23866.0, 20175.0, 21605.0, 23298.0, 21538.0]","[32238.0, 29183.0, 23650.0, 25660.0, 23538.0, 22809.0]","[32663.0, 23162.0, 22362.0, 32519.0, 15164.0, 29373.0]","[17958.0, 12338.0, 17346.0, 16430.0, 1804.0, 21837.0]","[18147.0, 17203.0, 15015.0, 15092.0, 15765.0, 13391.0]"
"[36423.0, 32986.0, 31153.0, 36494.0, 32457.0, 39722.0]","[18124.0, 19051.0, 18676.0, 24804.0, 19250.0, 22642.0]","[21783.0, 18570.0, 29868.0, 20957.0, 22022.0, 23274.0]","[40163.0, 39303.0, 20864.0, 32692.0, 37389.0, 23923.0]","[29370.0, 32857.0, 30352.0, 32074.0, 36269.0, 30769.0]","[30397.0, 33401.0, 30164.0, 37295.0, 30426.0, 30601.0]","[30838.0, 36471.0, 36375.0, 36932.0, 35913.0, 37935.0]","[27020.0, 32719.0, 23893.0, 25203.0, 31999.0, 23456.0]","[25385.0, 27973.0, 27946.0, 30346.0, 28867.0, 29539.0]","[14264.0, 15873.0, 13437.0, 14157.0, 13010.0, 14167.0]"
"[26815.0, 35192.0, 29791.0, 32120.0, 27331.0, 22677.0]","[26292.0, 21926.0, 22097.0, 27817.0, 21436.0, 26091.0]","[40544.0, 22574.0, 18845.0, 20854.0, 19884.0, 17662.0]","[10799.0, 23513.0, 17645.0, 8201.0, 26497.0, 25948.0]","[26719.0, 30297.0, 23739.0, 29193.0, 29234.0, 25857.0]","[25730.0, 16836.0, 19449.0, 22708.0, 17385.0, 26728.0]","[35084.0, 36002.0, 38638.0, 30579.0, 34848.0, 32295.0]","[16091.0, 18530.0, 21817.0, 16647.0, 15489.0, 22420.0]","[14766.0, 20551.0, 18238.0, 17011.0, 16310.0, 18388.0]","[20265.0, 13981.0, 19014.0, 17870.0, 23652.0, 28129.0]"
"[33690.0, 35649.0, 33038.0, 27998.0, 36398.0, 34482.0]","[30482.0, 28894.0, 25794.0, 27707.0, 29553.0, 29390.0]","[23433.0, 24896.0, 27479.0, 14277.0, 22527.0, 14916.0]","[11287.0, 9777.0, 4191.0, 15612.0, 11101.0, 15704.0]","[18353.0, 9437.0, 7571.0, 12200.0, 15157.0, 10871.0]","[36109.0, 40022.0, 34108.0, 27279.0, 34921.0, 31735.0]","[25485.0, 24396.0, 27064.0, 27205.0, 25779.0, 29261.0]","[9515.0, 15868.0, 6825.0, 10811.0, 9412.0, 10931.0]","[25590.0, 23112.0, 21255.0, 24451.0, 23061.0, 26466.0]","[21625.0, 11909.0, 13146.0, 15957.0, 16899.0, 15415.0]"
"[27150.0, 26996.0, 34564.0, 33633.0, 35031.0, 32226.0]","[32518.0, 29794.0, 26530.0, 37931.0, 29586.0, 36120.0]","[16115.0, 14300.0, 15530.0, 16147.0, 14425.0, 16986.0]","[16890.0, 15218.0, 16486.0, 15253.0, 16899.0, 15931.0]","[25980.0, 37192.0, 24928.0, 34525.0, 39805.0, 45493.0]","[28250.0, 41954.0, 33386.0, 37725.0, 26707.0, 27923.0]","[23720.0, 22586.0, 22686.0, 23655.0, 21895.0, 22304.0]","[17517.0, 26327.0, 20700.0, 19606.0, 15844.0, 19213.0]","[12687.0, 17958.0, 20787.0, 16310.0, 20966.0, 11670.0]","[21954.0, 26131.0, 23606.0, 22668.0, 28911.0, 23858.0]"
"[20955.0, 9937.0, 17059.0, 18329.0, 16452.0, 16640.0]","[9161.0, 11819.0, 16603.0, 20637.0, 14486.0, 21679.0]","[15637.0, 20072.0, 11026.0, 12910.0, 32660.0, 17398.0]","[11412.0, 12166.0, 13502.0, 13642.0, 15808.0, 11855.0]","[19840.0, 18039.0, 21541.0, 23538.0, 24889.0, 27713.0]","[12619.0, 13118.0, 14181.0, 11927.0, 14150.0, 14301.0]","[29166.0, 29398.0, 27877.0, 33280.0, 36898.0, 35570.0]","[26105.0, 37691.0, 30461.0, 40641.0, 33533.0, 26275.0]","[15602.0, 13381.0, 12386.0, 13237.0, 13585.0, 14947.0]","[38655.0, 25169.0, 37560.0, 29995.0, 26539.0, 34765.0]"
"[28150.0, 36735.0, 32161.0, 30577.0, 26457.0, 25725.0]","[10765.0, 10553.0, 14809.0, 13946.0, 19162.0, 14657.0]","[28229.0, 28001.0, 30533.0, 26751.0, 24794.0, 26128.0]","[25846.0, 29803.0, 25187.0, 28965.0, 30733.0, 30596.0]","[39477.0, 35574.0, 35010.0, 35624.0, 35275.0, 34243.0]","[15908.0, 19873.0, 19692.0, 25987.0, 12901.0, 22434.0]","[38940.0, 35832.0, 19853.0, 30623.0, 37142.0, 36947.0]","[33345.0, 38377.0, 32997.0, 40737.0, 36841.0, 35859.0]","[22939.0, 13873.0, 22942.0, 22715.0, 21928.0, 29541.0]","[28471.0, 24968.0, 18222.0, 30878.0, 19323.0, 29199.0]"
"[20470.0, 26217.0, 21672.0, 24269.0, 18082.0, 20007.0]","[30720.0, 30608.0, 37037.0, 30972.0, 32466.0, 30934.0]","[24417.0, 34112.0, 22954.0, 26368.0, 34366.0, 32819.0]","[12500.0, 12737.0, 12563.0, 10869.0, 12226.0, 11849.0]","[32524.0, 27264.0, 23898.0, 16501.0, 36739.0, 17320.0]","[21903.0, 17584.0, 26363.0, 18002.0, 20020.0, 19532.0]","[21803.0, 21410.0, 22421.0, 23828.0, 20228.0, 21630.0]","[30111.0, 43510.0, 28207.0, 31187.0, 35139.0, 16704.0]","[27021.0, 29842.0, 38258.0, 36936.0, 24428.0, 26610.0]","[15924.0, 12713.0, 13320.0, 12887.0, 11091.0, 15658.0]"
"[17823.0, 17826.0, 9082.0, 26174.0, 19537.0, 18346.0]","[33396.0, 29982.0, 30401.0, 35312.0, 38429.0, 35759.0]","[27174.0, 26757.0, 26265.0, 28764.0, 18835.0, 24696.0]","[25708.0, 21995.0, 26711.0, 22065.0, 25359.0, 25630.0]","[32049.0, 32897.0, 25876.0, 33725.0, 45462.0, 30965.0]","[16632.0, 21193.0, 22162.0, 22744.0, 18844.0, 19014.0]","[18011.0, 19489.0, 20740.0, 26982.0, 24329.0, 18043.0]","[8535.0, 14892.0, 16750.0, 14351.0, 10677.0, 16526.0]","[31537.0, 24965.0, 50832.0, 35448.0, 27889.0, 31066.0]","[25028.0, 23171.0, 22398.0, 25955.0, 24441.0, 24087.0]"
"[34424.0, 36908.0, 35351.0, 35718.0, 31176.0, 45364.0]","[31098.0, 31180.0, 18445.0, 22038.0, 9627.0, 43577.0]","[16140.0, 25775.0, 23475.0, 24138.0, 24801.0, 30753.0]","[23317.0, 23123.0, 22433.0, 24633.0, 22151.0, 21813.0]","[29612.0, 30659.0, 29868.0, 30946.0, 29822.0, 30079.0]","[32450.0, 33863.0, 34202.0, 34145.0, 35647.0, 36106.0]","[30874.0, 29397.0, 20622.0, 24137.0, 23166.0, 31606.0]","[29269.0, 19480.0, 21518.0, 30214.0, 13749.0, 26089.0]","[18118.0, 3100.0, 23087.0, 19626.0, 10792.0, 15680.0]","[7347.0, 14994.0, 12061.0, 30606.0, 22549.0, 25196.0]"
