"[21769.0, 24438.0, 14909.0, 36015.0, 32998.0, 26739.0]","[22740.0, 18732.0, 26640.0, 15548.0, 17839.0, 24244.0]","[33213.0, 34620.0, 33076.0, 32857.0, 32054.0, 35535.0]","[30302.0, 16480.0, 17932.0, 30451.0, 24799.0, 44760.0]","[16249.0, 23669.0, 8946.0, 16266.0, 24125.0, 15511.0]","[29035.0, 27586.0, 39166.0, 30401.0, 31394.0, 31046.0]","[28267.0, 30557.0, 29771.0, 33374.0, 33535.0, 32028.0]","[32823.0, 36969.0, 27644.0, 40505.0, 22419.0, 27467.0]","[4096.0, 27738.0, 14621.0, 20442.0, 20937.0, 13030.0]","[33306.0, 30773.0, 28167.0, 29302.0, 26992.0, 28606.0]"
"[28999.0, 33112.0, 31843.0, 29297.0, 31280.0, 25291.0]","[36036.0, 31439.0, 38146.0, 29237.0, 28294.0, 22707.0]","[23732.0, 22531.0, 28686.0, 26426.0, 22467.0, 28084.0]","[30115.0, 31919.0, 13723.0, 24283.0, 29874.0, 30056.0]","[6907.0, 16737.0, 16345.0, 10694.0, 20246.0, 21361.0]","[37023.0, 29243.0, 22490.0, 30647.0, 34694.0, 23709.0]","[31930.0, 34166.0, 30907.0, 35907.0, 29293.0, 28394.0]","[25306.0, 23083.0, 25706.0, 27519.0, 24436.0, 24567.0]","[20262.0, 19423.0, 20952.0, 10343.0, 16855.0, 28755.0]","[12896.0, 11937.0, 13122.0, 14373.0, 12086.0, 12888.0]"
"[24246.0, 24153.0, 24256.0, 23527.0, 23679.0, 24282.0]","[16729.0, 17498.0, 21414.0, 30954.0, 31455.0, 25887.0]","[6343.0, 11081.0, 10975.0, 19098.0, 17486.0, 13277.0]","[24640.0, 16085.0, 23380.0, 23338.0, 19876.0, 24588.0]","[12448.0, 14456.0, 12904.0, 13971.0, 13656.0, 15545.0]","[17194.0, 8137.0, 21820.0, 28520.0, 26462.0, 21324.0]","[36252.0, 34240.0, 35731.0, 27567.0, 37511.0, 41640.0]","[21538.0, 23132.0, 26579.0, 17527.0, 19233.0, 15871.0]","[30787.0, 28027.0, 30513.0, 21008.0, 37202.0, 34190.0]","[12392.0, 23734.0, 15063.0, 17809.0, 26647.0, 15836.0]"
"[13656.0, 17660.0, 8456.0, 22086.0, 20473.0, 19907.0]","[20987.0, 17985.0, 18478.0, 11827.0, 16207.0, 20040.0]","[26989.0, 27416.0, 26685.0, 28067.0, 26752.0, 27730.0]","[26502.0, 18042.0, 25766.0, 26555.0, 26855.0, 22703.0]","[16486.0, 12802.0, 18563.0, 16715.0, 11516.0, 6525.0]","[24895.0, 14628.0, 21348.0, 26505.0, 31565.0, 25872.0]","[32290.0, 5705.0, 12245.0, 18429.0, 16562.0, 25354.0]","[14343.0, 8721.0, 13217.0, 16613.0, 11094.0, 13275.0]","[24843.0, 19242.0, 10751.0, 16907.0, 11442.0, 14334.0]","[12875.0, 23379.0, 21716.0, 10835.0, 12004.0, 21005.0]"
"[36636.0, 36067.0, 37940.0, 39840.0, 35331.0, 35606.0]","[15727.0, 14691.0, 11869.0, 19764.0, 12552.0, 20500.0]","[17356.0, 15172.0, 18125.0, 14518.0, 16551.0, 14885.0]","[17907.0, 17037.0, 16672.0, 11772.0, 9798.0, 18383.0]","[31815.0, 32180.0, 32217.0, 32993.0, 31183.0, 32073.0]","[24601.0, 16963.0, 13906.0, 6195.0, 14672.0, 19630.0]","[26117.0, 34170.0, 28166.0, 32503.0, 24938.0, 37547.0]","[13363.0, 12599.0, 13142.0, 13530.0, 12849.0, 12893.0]","[29240.0, 30870.0, 27230.0, 29038.0, 24190.0, 26554.0]","[29218.0, 23175.0, 26978.0, 22162.0, 27979.0, 28180.0]"
"[22276.0, 24695.0, 22363.0, 20691.0, 19818.0, 22689.0]","[33057.0, 35002.0, 39830.0, 33132.0, 32531.0, 35501.0]","[17463.0, 16967.0, 22526.0, 24859.0, 13649.0, 6674.0]","[25298.0, 26801.0, 22842.0, 25961.0, 22119.0, 25488.0]","[20379.0, 7601.0, 14510.0, 10287.0, 12758.0, 23426.0]","[32799.0, 25088.0, 14463.0, 28877.0, 20902.0, 24130.0]","[23215.0, 21922.0, 6488.0, 9330.0, 12800.0, 15617.0]","[22262.0, 23746.0, 19198.0, 21854.0, 21749.0, 20352.0]","[23453.0, 25233.0, 16793.0, 17500.0, 17497.0, 27464.0]","[10197.0, 12598.0, 11152.0, 11611.0, 14422.0, 15792.0]"
"[21118.0, 17691.0, 24294.0, 18660.0, 22977.0, 16647.0]","[19121.0, 21631.0, 21979.0, 22218.0, 26617.0, 20523.0]","[15000.0, 22743.0, 25993.0, 17162.0, 13509.0, 7591.0]","[37591.0, 37537.0, 36513.0, 28693.0, 35946.0, 35001.0]","[15858.0, 11382.0, 17094.0, 16768.0, 10239.0, 9484.0]","[35619.0, 37429.0, 42469.0, 32484.0, 39578.0, 30341.0]","[29212.0, 40648.0, 34792.0, 18301.0, 40382.0, 36415.0]","[25579.0, 26948.0, 32749.0, 32800.0, 32293.0, 26986.0]","[14397.0, 27033.0, 23481.0, 23294.0, 23703.0, 20995.0]","[31860.0, 28710.0, 32440.0, 24920.0, 32063.0, 28002.0]"
"[26089.0, 34185.0, 34515.0, 29355.0, 32767.0, 32267.0]","[39881.0, 34442.0, 33611.0, 33899.0, 36829.0, 33995.0]","[34094.0, 30516.0, 44572.0, 26005.0, 22057.0, 17891.0]","[29725.0, 24986.0, 26823.0, 31304.0, 21558.0, 24898.0]","[32843.0, 20216.0, 10073.0, 31132.0, 18989.0, 24100.0]","[14916.0, 12744.0, 16319.0, 17903.0, 20571.0, 18095.0]","[21722.0, 20776.0, 18812.0, 20148.0, 19908.0, 19835.0]","[25672.0, 26198.0, 25698.0, 25784.0, 25231.0, 26326.0]","[25663.0, 11116.0, 17133.0, 15351.0, 5155.0, 19409.0]","[26878.0, 17608.0, 36657.0, 35586.0, 40161.0, 22456.0]"
"[33785.0, 34168.0, 29996.0, 32788.0, 41728.0, 34528.0]","[22807.0, 27548.0, 22772.0, 20910.0, 33762.0, 14711.0]","[27044.0, 21180.0, 34689.0, 14813.0, 17066.0, 20134.0]","[13543.0, 15451.0, 1734.0, 11113.0, 11358.0, 18616.0]","[16608.0, 13106.0, 15229.0, 11854.0, 13062.0, 14810.0]","[15370.0, 17417.0, 15014.0, 15293.0, 17764.0, 15797.0]","[25947.0, 24906.0, 14359.0, 25812.0, 24262.0, 17774.0]","[27963.0, 27317.0, 31141.0, 32275.0, 29642.0, 31462.0]","[18404.0, 9042.0, 20141.0, 16012.0, 36325.0, 17884.0]","[11791.0, 42686.0, 21492.0, 18854.0, 16148.0, 24014.0]"
"[17355.0, 19111.0, 15770.0, 10636.0, 15437.0, 15485.0]","[26135.0, 24770.0, 24821.0, 33679.0, 20786.0, 12529.0]","[31859.0, 38255.0, 33333.0, 34285.0, 32863.0, 30268.0]","[12453.0, 10945.0, 12515.0, 13168.0, 1923.0, 17705.0]","[37895.0, 55089.0, 30244.0, 38571.0, 25195.0, 33193.0]","[29589.0, 34269.0, 29055.0, 31223.0, 30155.0, 29935.0]","[26208.0, 26068.0, 21725.0, 31717.0, 24157.0, 21268.0]","[24062.0, 23470.0, 11820.0, 29573.0, 24804.0, 18637.0]","[28796.0, 27425.0, 30009.0, 33016.0, 32454.0, 33290.0]","[19182.0, 8044.0, 40523.0, 17118.0, 28442.0, 6821.0]"
"[26664.0, 20936.0, 28160.0, 15010.0, 21145.0, 31359.0]","[19413.0, 22520.0, 29709.0, 28307.0, 22061.0, 16861.0]","[26250.0, 15527.0, 12748.0, 19264.0, 15216.0, 30035.0]","[24516.0, 10696.0, 32942.0, 14047.0, 27406.0, 27540.0]","[22312.0, 31761.0, 35069.0, 25872.0, 34629.0, 29470.0]","[36848.0, 30814.0, 31849.0, 33541.0, 35372.0, 31967.0]","[39603.0, 31861.0, 22725.0, 40859.0, 45038.0, 35168.0]","[34694.0, 32367.0, 44642.0, 39359.0, 30209.0, 32913.0]","[11394.0, 14158.0, 14170.0, 12873.0, 12536.0, 15051.0]","[20758.0, 19568.0, 18114.0, 8579.0, 21246.0, 29477.0]"
"[33978.0, 26142.0, 17406.0, 27986.0, 37630.0, 26461.0]","[14939.0, 14879.0, 23552.0, 18828.0, 17113.0, 29319.0]","[16454.0, 10627.0, 17634.0, 16077.0, 21034.0, 13740.0]","[16276.0, 19251.0, 17308.0, 15202.0, 18318.0, 18972.0]","[33875.0, 32855.0, 31510.0, 34179.0, 34094.0, 30285.0]","[32192.0, 41419.0, 33210.0, 42826.0, 34563.0, 35666.0]","[26861.0, 28073.0, 22912.0, 34796.0, 27945.0, 20029.0]","[37501.0, 30327.0, 17427.0, 34808.0, 35802.0, 32703.0]","[20551.0, 28424.0, 31425.0, 20341.0, 20917.0, 24988.0]","[28354.0, 29980.0, 29913.0, 25128.0, 31613.0, 26063.0]"
"[30620.0, 42178.0, 31020.0, 27115.0, 37018.0, 28748.0]","[24510.0, 14037.0, 24952.0, 21502.0, 22507.0, 21316.0]","[39775.0, 16364.0, 41679.0, 24684.0, 35640.0, 24689.0]","[15669.0, 21363.0, 11261.0, 11034.0, 21044.0, 12591.0]","[21402.0, 22434.0, 20505.0, 19599.0, 20130.0, 21852.0]","[30731.0, 30642.0, 26562.0, 23525.0, 42954.0, 14075.0]","[22305.0, 26598.0, 29537.0, 20694.0, 32455.0, 19779.0]","[15113.0, 24608.0, 2517.0, 21389.0, 8761.0, 8046.0]","[13436.0, 13273.0, 13904.0, 11544.0, 13299.0, 14466.0]","[23073.0, 25995.0, 20742.0, 39740.0, 24119.0, 24514.0]"
"[25117.0, 38716.0, 21163.0, 37739.0, 21672.0, 37933.0]","[13469.0, 13890.0, 11487.0, 2186.0, 4724.0, 6926.0]","[16289.0, 11093.0, 12771.0, 12539.0, 11181.0, 15823.0]","[21449.0, 21976.0, 23476.0, 23757.0, 24609.0, 25218.0]","[21334.0, 19144.0, 17345.0, 17278.0, 16533.0, 17150.0]","[16350.0, 8256.0, 9236.0, 25226.0, 24228.0, 11312.0]","[25731.0, 20779.0, 28387.0, 9821.0, 12341.0, 31938.0]","[23444.0, 22531.0, 25527.0, 23486.0, 23382.0, 24465.0]","[25494.0, 29218.0, 22049.0, 8453.0, 28657.0, 37462.0]","[13077.0, 11555.0, 20781.0, 20372.0, 14238.0, 11481.0]"
"[25082.0, 18874.0, 25789.0, 26873.0, 23799.0, 22053.0]","[23884.0, 25145.0, 24040.0, 24562.0, 24287.0, 27828.0]","[23616.0, 25227.0, 22829.0, 22559.0, 24370.0, 25131.0]","[17437.0, 13927.0, 10698.0, 13723.0, 14639.0, 9739.0]","[11093.0, 14732.0, 20453.0, 10083.0, 2227.0, 7293.0]","[33385.0, 32809.0, 32015.0, 25177.0, 30154.0, 28640.0]","[21401.0, 22283.0, 21420.0, 22143.0, 22566.0, 21695.0]","[18924.0, 12897.0, 19383.0, 12552.0, 20190.0, 21625.0]","[14743.0, 14677.0, 7970.0, 7880.0, 22589.0, 15159.0]","[35249.0, 15564.0, 18681.0, 26842.0, 27383.0, 17769.0]"
"[25170.0, 23957.0, 30552.0, 23589.0, 25799.0, 23799.0]","[16271.0, 18901.0, 22818.0, 14411.0, 25422.0, 20912.0]","[33665.0, 52392.0, 25787.0, 20958.0, 28947.0, 26067.0]","[16425.0, 19657.0, 21749.0, 16285.0, 17841.0, 18867.0]","[4552.0, 8072.0, 9684.0, 14679.0, 15021.0, 10256.0]","[22489.0, 30296.0, 16492.0, 15778.0, 16341.0, 17360.0]","[21748.0, 26182.0, 25297.0, 17778.0, 35917.0, 15002.0]","[9298.0, 17715.0, 14243.0, 12724.0, 9823.0, 13725.0]","[20742.0, 37138.0, 35345.0, 26160.0, 30949.0, 26272.0]","[38365.0, 33583.0, 31785.0, 39855.0, 36678.0, 34441.0]"
"[16665.0, 11939.0, 12419.0, 19953.0, 10940.0, 12478.0]","[22516.0, 21901.0, 22642.0, 23985.0, 24832.0, 22519.0]","[29376.0, 35165.0, 36148.0, 34367.0, 35579.0, 35160.0]","[34897.0, 33685.0, 32454.0, 37217.0, 32553.0, 37966.0]","[29740.0, 32029.0, 34933.0, 37391.0, 22327.0, 33064.0]","[33064.0, 30704.0, 26553.0, 39349.0, 28121.0, 37821.0]","[25753.0, 25893.0, 25146.0, 25396.0, 23332.0, 25070.0]","[19908.0, 18685.0, 18770.0, 20213.0, 22044.0, 21198.0]","[30874.0, 29656.0, 22712.0, 28295.0, 29854.0, 29219.0]","[34764.0, 34820.0, 32640.0, 22986.0, 41352.0, 34728.0]"
"[33174.0, 30688.0, 37505.0, 39059.0, 33539.0, 46296.0]","[27891.0, 26324.0, 25819.0, 34141.0, 28547.0, 34336.0]","[26972.0, 23544.0, 20494.0, 13946.0, 13164.0, 8533.0]","[23633.0, 27507.0, 21399.0, 27433.0, 26683.0, 23841.0]","[31017.0, 31621.0, 29156.0, 29806.0, 27809.0, 32211.0]","[39404.0, 35078.0, 38482.0, 32856.0, 29232.0, 33204.0]","[15774.0, 16084.0, 15271.0, 15121.0, 18552.0, 16149.0]","[25363.0, 22796.0, 25663.0, 24390.0, 22745.0, 24279.0]","[11765.0, 22492.0, 17958.0, 12679.0, 18249.0, 20570.0]","[18178.0, 14068.0, 18015.0, 11094.0, 11982.0, 15125.0]"
"[33779.0, 32643.0, 35389.0, 41465.0, 34088.0, 34535.0]","[18702.0, 24265.0, 31833.0, 36200.0, 35105.0, 40529.0]","[17037.0, 15034.0, 17556.0, 15929.0, 17519.0, 22252.0]","[21609.0, 18834.0, 23445.0, 18209.0, 13152.0, 15217.0]","[32459.0, 25874.0, 23400.0, 39068.0, 23760.0, 22537.0]","[14118.0, 14188.0, 13726.0, 18258.0, 17653.0, 15298.0]","[27179.0, 24174.0, 24906.0, 21138.0, 22453.0, 28279.0]","[24015.0, 5295.0, 19937.0, 17531.0, 13229.0, 19663.0]","[8746.0, 4501.0, 20881.0, 13294.0, 15083.0, 10154.0]","[13633.0, 24849.0, 11137.0, 26100.0, 12833.0, 12827.0]"
"[29927.0, 27890.0, 20283.0, 20212.0, 10353.0, 36486.0]","[26090.0, 23624.0, 27099.0, 29447.0, 26273.0, 21749.0]","[13456.0, 9631.0, 13436.0, 23405.0, 16431.0, 16301.0]","[17541.0, 19819.0, 15478.0, 14210.0, 15043.0, 21564.0]","[34452.0, 32272.0, 34698.0, 31740.0, 30699.0, 30742.0]","[29975.0, 31788.0, 24102.0, 32402.0, 28541.0, 38246.0]","[19830.0, 25781.0, 19813.0, 18270.0, 20152.0, 21244.0]","[31256.0, 34558.0, 23144.0, 36126.0, 34396.0, 42249.0]","[17599.0, 18220.0, 17457.0, 17920.0, 17176.0, 17668.0]","[21490.0, 17606.0, 14548.0, 18898.0, 15734.0, 19373.0]"
"[15595.0, 16926.0, 16209.0, 11734.0, 19122.0, 14870.0]","[23977.0, 15335.0, 14712.0, 23734.0, 15546.0, 19313.0]","[21818.0, 34191.0, 15407.0, 16717.0, 21950.0, 24326.0]","[14627.0, 14042.0, 12592.0, 16311.0, 30554.0, 11490.0]","[12626.0, 8363.0, 13407.0, 14865.0, 11934.0, 12319.0]","[23011.0, 19081.0, 26033.0, 22002.0, 23638.0, 25035.0]","[33502.0, 36194.0, 33106.0, 37244.0, 33407.0, 37294.0]","[38968.0, 31462.0, 32991.0, 49377.0, 30539.0, 35362.0]","[23783.0, 25926.0, 10136.0, 23653.0, 23204.0, 16998.0]","[27274.0, 21006.0, 33597.0, 29835.0, 28341.0, 26267.0]"
"[12363.0, 8844.0, 11013.0, 12311.0, 11001.0, 5662.0]","[23678.0, 9722.0, 11527.0, 30762.0, 11590.0, 15561.0]","[19467.0, 19581.0, 28008.0, 37000.0, 20049.0, 12897.0]","[38985.0, 36672.0, 36774.0, 35925.0, 37578.0, 36411.0]","[33139.0, 31907.0, 30297.0, 30854.0, 31030.0, 29858.0]","[25015.0, 13703.0, 11617.0, 20851.0, 39528.0, 16188.0]","[29738.0, 29311.0, 30943.0, 27541.0, 29152.0, 27350.0]","[26037.0, 36645.0, 12909.0, 32998.0, 26216.0, 29172.0]","[34311.0, 31527.0, 32909.0, 30399.0, 36214.0, 35668.0]","[35452.0, 28415.0, 29862.0, 26674.0, 28267.0, 32351.0]"
"[37529.0, 26635.0, 24019.0, 13174.0, 45555.0, 23376.0]","[27345.0, 14973.0, 17586.0, 33255.0, 28762.0, 34501.0]","[27983.0, 26916.0, 26339.0, 28301.0, 26098.0, 26813.0]","[19980.0, 17289.0, 20669.0, 23107.0, 17553.0, 23629.0]","[30383.0, 31347.0, 31302.0, 32539.0, 27688.0, 29836.0]","[18608.0, 21730.0, 15553.0, 17957.0, 20067.0, 17547.0]","[10574.0, 14067.0, 12647.0, 22827.0, 9163.0, 25030.0]","[32068.0, 29493.0, 27804.0, 36632.0, 30535.0, 27312.0]","[24524.0, 27167.0, 27826.0, 28921.0, 30659.0, 24283.0]","[5780.0, 6124.0, 15893.0, 4896.0, 15871.0, 1591.0]"
"[32934.0, 27610.0, 24815.0, 20183.0, 24353.0, 30283.0]","[22043.0, 21730.0, 23515.0, 22255.0, 20980.0, 22710.0]","[13170.0, 17197.0, 12968.0, 25857.0, 17264.0, 17650.0]","[32705.0, 30544.0, 30654.0, 31260.0, 32364.0, 28191.0]","[442.0, 23101.0, 22755.0, 196.0, 18073.0, 16041.0]","[21037.0, 16995.0, 20160.0, 25819.0, 12724.0, 15242.0]","[22773.0, 28473.0, 25249.0, 21609.0, 17949.0, 15365.0]","[28783.0, 32365.0, 33979.0, 37924.0, 41938.0, 40274.0]","[32702.0, 39287.0, 30450.0, 33892.0, 49718.0, 33739.0]","[21476.0, 20910.0, 18393.0, 22016.0, 19601.0, 20651.0]"
"[29970.0, 24898.0, 30348.0, 23998.0, 30121.0, 27422.0]","[35309.0, 31627.0, 31559.0, 29848.0, 32504.0, 32604.0]","[19280.0, 19561.0, 16747.0, 11818.0, 16041.0, 13464.0]","[22293.0, 15957.0, 21814.0, 14994.0, 23589.0, 18255.0]","[25989.0, 26091.0, 31845.0, 26200.0, 23356.0, 22695.0]","[25569.0, 30195.0, 25671.0, 35324.0, 21536.0, 31340.0]","[23838.0, 23669.0, 27183.0, 22664.0, 27343.0, 29567.0]","[15010.0, 15608.0, 17295.0, 16838.0, 17882.0, 15720.0]","[20457.0, 17711.0, 17687.0, 19922.0, 19012.0, 22643.0]","[10778.0, 12275.0, 13715.0, 22506.0, 13724.0, 26565.0]"
"[20932.0, 19163.0, 16664.0, 19335.0, 15714.0, 15846.0]","[18504.0, 37360.0, 36185.0, 37111.0, 31430.0, 30609.0]","[16911.0, 15388.0, 15639.0, 15106.0, 16413.0, 14738.0]","[30422.0, 30276.0, 31366.0, 33703.0, 30940.0, 29840.0]","[27922.0, 30129.0, 28980.0, 28294.0, 28654.0, 33615.0]","[17039.0, 16755.0, 17311.0, 20798.0, 10374.0, 17521.0]","[31813.0, 27775.0, 23482.0, 33206.0, 26715.0, 31653.0]","[15511.0, 1533.0, 25217.0, 20349.0, 29194.0, 18014.0]","[28316.0, 27790.0, 26319.0, 30181.0, 27738.0, 27109.0]","[35252.0, 30820.0, 34344.0, 36449.0, 35025.0, 30919.0]"
"[27932.0, 23201.0, 21275.0, 22049.0, 18829.0, 18620.0]","[14975.0, 16347.0, 16540.0, 16494.0, 15315.0, 14237.0]","[20951.0, 25634.0, 14447.0, 25696.0, 34504.0, 25539.0]","[28378.0, 5283.0, 16825.0, 12639.0, 20147.0, 23757.0]","[23738.0, 23172.0, 32764.0, 26300.0, 36951.0, 24362.0]","[34949.0, 33354.0, 37544.0, 35278.0, 34002.0, 35736.0]","[31044.0, 29731.0, 28233.0, 30594.0, 32206.0, 31823.0]","[7014.0, 11343.0, 14090.0, 6511.0, 7630.0, 21360.0]","[18414.0, 21284.0, 8756.0, 29737.0, 25638.0, 25640.0]","[30361.0, 30078.0, 31062.0, 30749.0, 30295.0, 32780.0]"
