"[16863.0, 11408.0, 1999.0, 19358.0, 18508.0, 7793.0]","[17863.0, 14351.0, 11970.0, 16353.0, 16261.0, 18330.0]","[16678.0, 15604.0, 17268.0, 16783.0, 16939.0, 18857.0]","[16357.0, 31248.0, 34650.0, 29442.0, 28595.0, 37313.0]","[28194.0, 11931.0, 10621.0, 19228.0, 24103.0, 18664.0]","[29983.0, 27988.0, 33871.0, 45427.0, 20273.0, 22785.0]","[31919.0, 27692.0, 14815.0, 33157.0, 18100.0, 13103.0]","[19231.0, 26843.0, 21607.0, 20686.0, 13771.0, 20593.0]","[21675.0, 19799.0, 29398.0, 25307.0, 24472.0, 29078.0]","[21408.0, 17580.0, 24157.0, 29847.0, 30556.0, 15296.0]"
"[14987.0, 23772.0, 30358.0, 22927.0, 38773.0, 14582.0]","[20699.0, 17021.0, 13730.0, 16769.0, 13679.0, 16582.0]","[24343.0, 19749.0, 15140.0, 14057.0, 14422.0, 13452.0]","[19795.0, 17277.0, 24972.0, 10817.0, 18089.0, 10908.0]","[26181.0, 23938.0, 26227.0, 17997.0, 28794.0, 35992.0]","[19075.0, 7036.0, 21242.0, 17498.0, 23891.0, 17151.0]","[27012.0, 29988.0, 28976.0, 27522.0, 34282.0, 36458.0]","[30461.0, 31111.0, 30484.0, 30234.0, 29228.0, 32930.0]","[28350.0, 35147.0, 36647.0, 39849.0, 36058.0, 32283.0]","[45118.0, 56929.0, 27712.0, 32542.0, 41666.0, 35052.0]"
"[28604.0, 35657.0, 32037.0, 19879.0, 32270.0, 30289.0]","[22043.0, 23696.0, 22413.0, 21399.0, 21270.0, 25408.0]","[32912.0, 29522.0, 29787.0, 32143.0, 30994.0, 35599.0]","[22238.0, 21318.0, 20622.0, 19650.0, 22426.0, 20201.0]","[27453.0, 31229.0, 27602.0, 27201.0, 32075.0, 28356.0]","[17809.0, 12479.0, 25251.0, 17147.0, 17554.0, 10275.0]","[26039.0, 31083.0, 32064.0, 35443.0, 30519.0, 28450.0]","[28384.0, 29398.0, 28057.0, 29137.0, 31205.0, 28229.0]","[15353.0, 15112.0, 15089.0, 14087.0, 15675.0, 18959.0]","[22190.0, 14506.0, 24849.0, 12051.0, 24639.0, 25163.0]"
"[33855.0, 37581.0, 22897.0, 36311.0, 31059.0, 24049.0]","[31279.0, 30661.0, 31694.0, 31004.0, 31427.0, 30981.0]","[7337.0, 9455.0, 6942.0, 11807.0, 25066.0, 10426.0]","[23725.0, 24907.0, 24186.0, 26472.0, 25960.0, 25053.0]","[15595.0, 15519.0, 16781.0, 16491.0, 12714.0, 15768.0]","[15411.0, 8898.0, 13035.0, 11361.0, 12980.0, 16391.0]","[13175.0, 18184.0, 19166.0, 14486.0, 19456.0, 17837.0]","[20154.0, 21550.0, 23296.0, 19445.0, 22975.0, 21451.0]","[17608.0, 18366.0, 20629.0, 20401.0, 20055.0, 17981.0]","[31058.0, 30328.0, 31524.0, 26382.0, 30277.0, 28243.0]"
"[22236.0, 22278.0, 22725.0, 22194.0, 26335.0, 26751.0]","[8682.0, 11477.0, 9778.0, 6601.0, 8370.0, 16718.0]","[28277.0, 23944.0, 25543.0, 25994.0, 32169.0, 23183.0]","[31174.0, 29403.0, 23908.0, 29567.0, 41103.0, 19064.0]","[24642.0, 20958.0, 7734.0, 4297.0, 24573.0, 14826.0]","[25885.0, 26525.0, 26256.0, 33659.0, 28319.0, 28236.0]","[22304.0, 25671.0, 26069.0, 32374.0, 25769.0, 23106.0]","[39867.0, 32433.0, 35310.0, 38947.0, 34207.0, 22944.0]","[32336.0, 30870.0, 31348.0, 32888.0, 33460.0, 31128.0]","[34472.0, 24463.0, 23848.0, 14579.0, 25603.0, 32655.0]"
"[19084.0, 19257.0, 12130.0, 17371.0, 16986.0, 11428.0]","[34161.0, 33799.0, 35282.0, 35342.0, 37721.0, 33490.0]","[15307.0, 24918.0, 8298.0, 20452.0, 24346.0, 18996.0]","[16063.0, 17443.0, 16926.0, 21621.0, 16685.0, 16352.0]","[21055.0, 20883.0, 14468.0, 18581.0, 17558.0, 20191.0]","[19379.0, 20106.0, 26481.0, 23146.0, 21468.0, 21383.0]","[26897.0, 26001.0, 28039.0, 26446.0, 25515.0, 25082.0]","[13389.0, 13893.0, 12953.0, 12879.0, 12103.0, 12847.0]","[10560.0, 7691.0, 11508.0, 12401.0, 13783.0, 12176.0]","[19873.0, 15361.0, 13361.0, 1654.0, 17114.0, 10392.0]"
"[16437.0, 21709.0, 25678.0, 19098.0, 20269.0, 24365.0]","[20060.0, 20999.0, 24209.0, 27610.0, 22419.0, 26569.0]","[18099.0, 17167.0, 17483.0, 15463.0, 14401.0, 15182.0]","[35947.0, 36136.0, 29937.0, 40089.0, 30252.0, 31717.0]","[35981.0, 29328.0, 30365.0, 42346.0, 31747.0, 29682.0]","[21523.0, 35550.0, 27135.0, 30996.0, 22189.0, 44418.0]","[30892.0, 29266.0, 31770.0, 25812.0, 41887.0, 24849.0]","[22317.0, 20087.0, 20927.0, 30807.0, 18703.0, 22843.0]","[25644.0, 26153.0, 21661.0, 21923.0, 21058.0, 21296.0]","[29439.0, 30727.0, 33004.0, 29246.0, 35602.0, 26266.0]"
"[16011.0, 10418.0, 1288.0, 10375.0, 7306.0, 15140.0]","[3819.0, 12161.0, 13595.0, 10485.0, 20143.0, 14567.0]","[37533.0, 19012.0, 41849.0, 27406.0, 23705.0, 30061.0]","[33078.0, 32660.0, 28209.0, 29191.0, 32893.0, 32486.0]","[24055.0, 30043.0, 30274.0, 17209.0, 25922.0, 40581.0]","[28766.0, 28039.0, 25691.0, 32787.0, 27694.0, 28392.0]","[25273.0, 31170.0, 32638.0, 14486.0, 26538.0, 31609.0]","[46592.0, 24759.0, 37799.0, 40790.0, 36404.0, 31064.0]","[34394.0, 35647.0, 25668.0, 30824.0, 29115.0, 31309.0]","[31480.0, 32951.0, 33413.0, 41098.0, 27858.0, 24686.0]"
"[14880.0, 14278.0, 12650.0, 14241.0, 11755.0, 13574.0]","[7492.0, 9208.0, 8483.0, 11471.0, 12175.0, 6726.0]","[29092.0, 26433.0, 33143.0, 27852.0, 33280.0, 36240.0]","[21547.0, 25548.0, 24801.0, 27228.0, 26142.0, 27021.0]","[27906.0, 29025.0, 17774.0, 28762.0, 10880.0, 17060.0]","[16612.0, 18428.0, 19595.0, 28449.0, 23268.0, 26130.0]","[19505.0, 27583.0, 30112.0, 27983.0, 24438.0, 18947.0]","[28437.0, 34928.0, 33086.0, 32815.0, 29225.0, 25168.0]","[12607.0, 18230.0, 22212.0, 15906.0, 15951.0, 16963.0]","[44011.0, 34292.0, 31619.0, 42092.0, 28726.0, 29074.0]"
"[22597.0, 30528.0, 29959.0, 31517.0, 35391.0, 30612.0]","[41357.0, 19641.0, 32182.0, 39341.0, 28171.0, 16599.0]","[24053.0, 21557.0, 26779.0, 22765.0, 23301.0, 20699.0]","[28763.0, 17193.0, 15320.0, 22075.0, 22449.0, 17671.0]","[23310.0, 15710.0, 30404.0, 34526.0, 31811.0, 39982.0]","[9027.0, 8555.0, 26857.0, 2223.0, 9495.0, 20319.0]","[18302.0, 19870.0, 21856.0, 17774.0, 17694.0, 17153.0]","[30520.0, 29136.0, 26200.0, 29110.0, 27040.0, 27867.0]","[26801.0, 16620.0, 18780.0, 21800.0, 25730.0, 30215.0]","[24363.0, 20726.0, 23342.0, 22030.0, 23574.0, 21562.0]"
"[25316.0, 25086.0, 25347.0, 26017.0, 27076.0, 23709.0]","[37351.0, 23266.0, 31493.0, 32517.0, 29014.0, 26753.0]","[26086.0, 19367.0, 22679.0, 23079.0, 20858.0, 24488.0]","[18015.0, 14103.0, 7517.0, 22452.0, 16595.0, 16029.0]","[12714.0, 11087.0, 12775.0, 4749.0, 20236.0, 14492.0]","[29176.0, 28917.0, 27339.0, 28354.0, 29858.0, 28520.0]","[12803.0, 13402.0, 12500.0, 14535.0, 13595.0, 13332.0]","[9140.0, 20572.0, 24728.0, 36436.0, 36003.0, 21685.0]","[36211.0, 31335.0, 33460.0, 34710.0, 32712.0, 30152.0]","[11973.0, 19546.0, 17023.0, 10692.0, 16838.0, 10989.0]"
"[24859.0, 20570.0, 20536.0, 18762.0, 21320.0, 21111.0]","[16325.0, 21982.0, 5050.0, 10878.0, 17257.0, 12694.0]","[16956.0, 17318.0, 16996.0, 17738.0, 19978.0, 17700.0]","[26919.0, 24682.0, 17512.0, 13639.0, 12987.0, 23322.0]","[21341.0, 13069.0, 24428.0, 16666.0, 19834.0, 15294.0]","[20944.0, 22976.0, 22849.0, 27165.0, 23883.0, 21895.0]","[49037.0, 31704.0, 30504.0, 33905.0, 38602.0, 36456.0]","[30618.0, 24013.0, 23534.0, 20329.0, 18545.0, 18600.0]","[7707.0, 23736.0, 19247.0, 9892.0, 42202.0, 22503.0]","[26757.0, 25918.0, 29216.0, 29151.0, 24192.0, 30549.0]"
"[12896.0, 22183.0, 15841.0, 34067.0, 13721.0, 19648.0]","[17567.0, 19429.0, 18503.0, 20488.0, 18389.0, 14965.0]","[37600.0, 25639.0, 32241.0, 23472.0, 34749.0, 18068.0]","[37505.0, 26000.0, 31481.0, 24943.0, 28906.0, 26586.0]","[23027.0, 22875.0, 38419.0, 26671.0, 25361.0, 28476.0]","[5190.0, 27202.0, 23056.0, 16355.0, 17453.0, 14590.0]","[17386.0, 11006.0, 14394.0, 22531.0, 13569.0, 12073.0]","[24669.0, 25472.0, 29950.0, 18903.0, 20453.0, 20829.0]","[22471.0, 19729.0, 23795.0, 20623.0, 38617.0, 22361.0]","[24709.0, 24218.0, 23711.0, 28870.0, 25497.0, 23799.0]"
"[24902.0, 16003.0, 19370.0, 26276.0, 40157.0, 23707.0]","[22150.0, 27274.0, 31568.0, 29295.0, 24356.0, 36336.0]","[8913.0, 3482.0, 16160.0, 21523.0, 5759.0, 12828.0]","[20344.0, 20166.0, 24076.0, 24779.0, 21828.0, 25470.0]","[35097.0, 32942.0, 31671.0, 40047.0, 43702.0, 37547.0]","[15933.0, 19902.0, 20278.0, 22269.0, 20619.0, 27433.0]","[13186.0, 14193.0, 15195.0, 11471.0, 14706.0, 12140.0]","[20395.0, 18367.0, 24206.0, 24054.0, 16558.0, 19426.0]","[16952.0, 15670.0, 13642.0, 13023.0, 19940.0, 20561.0]","[14441.0, 12453.0, 23909.0, 26100.0, 15413.0, 12781.0]"
"[27822.0, 26161.0, 25519.0, 26516.0, 25366.0, 26194.0]","[25429.0, 23461.0, 22770.0, 22462.0, 23887.0, 22106.0]","[14867.0, 27410.0, 15532.0, 16762.0, 12969.0, 23000.0]","[17166.0, 19964.0, 20923.0, 19309.0, 17083.0, 18941.0]","[24730.0, 23317.0, 22912.0, 24357.0, 23047.0, 25639.0]","[33700.0, 33641.0, 33024.0, 35260.0, 37498.0, 35166.0]","[25126.0, 12593.0, 19530.0, 18271.0, 40458.0, 18046.0]","[25812.0, 23533.0, 17208.0, 15840.0, 14220.0, 13133.0]","[20503.0, 20017.0, 20633.0, 22722.0, 20939.0, 19435.0]","[28535.0, 27724.0, 55942.0, 28123.0, 18594.0, 12456.0]"
"[20824.0, 23471.0, 20434.0, 20731.0, 17408.0, 15985.0]","[22844.0, 18564.0, 18697.0, 22140.0, 29450.0, 21257.0]","[16079.0, 17212.0, 16187.0, 16930.0, 18124.0, 17592.0]","[21996.0, 21132.0, 42800.0, 43340.0, 40398.0, 20916.0]","[26789.0, 34566.0, 29803.0, 25035.0, 33471.0, 21172.0]","[21377.0, 27138.0, 24438.0, 21660.0, 23263.0, 24292.0]","[26140.0, 19378.0, 23669.0, 23080.0, 23763.0, 19916.0]","[30508.0, 25447.0, 26377.0, 19366.0, 24676.0, 22446.0]","[27909.0, 28863.0, 33013.0, 33826.0, 29822.0, 26880.0]","[38002.0, 24950.0, 30783.0, 29974.0, 26240.0, 34044.0]"
"[22343.0, 23385.0, 21565.0, 26647.0, 23667.0, 22137.0]","[41420.0, 39888.0, 38785.0, 26822.0, 31463.0, 36785.0]","[11666.0, 12115.0, 13098.0, 11373.0, 12342.0, 15819.0]","[19726.0, 21175.0, 20316.0, 16627.0, 22810.0, 19076.0]","[14028.0, 17069.0, 16146.0, 15633.0, 12756.0, 11429.0]","[16554.0, 26573.0, 21957.0, 22778.0, 19990.0, 15461.0]","[25044.0, 26470.0, 32940.0, 24748.0, 23390.0, 23794.0]","[26287.0, 31971.0, 25051.0, 37777.0, 27445.0, 30657.0]","[26072.0, 33576.0, 31382.0, 28603.0, 32639.0, 25494.0]","[17234.0, 27407.0, 23140.0, 17587.0, 17877.0, 25596.0]"
"[25058.0, 24949.0, 25126.0, 24280.0, 27131.0, 26839.0]","[26164.0, 26518.0, 26059.0, 28221.0, 26748.0, 27263.0]","[30360.0, 30974.0, 33885.0, 31209.0, 26263.0, 26391.0]","[11177.0, 14878.0, 21487.0, 13122.0, 9659.0, 17503.0]","[21641.0, 27824.0, 27095.0, 25153.0, 31314.0, 37871.0]","[30061.0, 28557.0, 28812.0, 31708.0, 28011.0, 28896.0]","[22343.0, 26562.0, 16142.0, 15202.0, 24672.0, 16199.0]","[28964.0, 21078.0, 9517.0, 16346.0, 19042.0, 18336.0]","[11483.0, 12290.0, 13861.0, 15293.0, 14401.0, 11723.0]","[13094.0, 13525.0, 6976.0, 21972.0, 16587.0, 12269.0]"
"[29942.0, 26355.0, 25792.0, 30450.0, 26817.0, 25697.0]","[10595.0, 10320.0, 9180.0, 8967.0, 14668.0, 10758.0]","[27405.0, 27586.0, 30689.0, 29294.0, 27349.0, 29238.0]","[29870.0, 30030.0, 26257.0, 27960.0, 32254.0, 35359.0]","[14844.0, 13378.0, 22094.0, 10734.0, 10766.0, 33787.0]","[27391.0, 16591.0, 26100.0, 15521.0, 30579.0, 20867.0]","[30674.0, 14171.0, 36631.0, 42336.0, 29137.0, 17629.0]","[15468.0, 20140.0, 18359.0, 13607.0, 17919.0, 15519.0]","[27938.0, 32779.0, 28154.0, 30570.0, 31018.0, 35209.0]","[36845.0, 29983.0, 24925.0, 20499.0, 22109.0, 34713.0]"
"[16991.0, 4671.0, 17027.0, 12668.0, 13365.0, 6347.0]","[23345.0, 18451.0, 20712.0, 18732.0, 19457.0, 18220.0]","[21088.0, 14634.0, 20882.0, 17058.0, 19613.0, 14586.0]","[17952.0, 27714.0, 26684.0, 22589.0, 22910.0, 25788.0]","[18892.0, 18247.0, 20363.0, 19028.0, 17408.0, 17609.0]","[24998.0, 24241.0, 29800.0, 40318.0, 23919.0, 25123.0]","[23882.0, 31886.0, 31775.0, 45300.0, 31859.0, 38612.0]","[15192.0, 16106.0, 22253.0, 16979.0, 18365.0, 26322.0]","[18072.0, 17659.0, 17403.0, 16442.0, 23277.0, 20632.0]","[27437.0, 28198.0, 28089.0, 32624.0, 32625.0, 23424.0]"
"[22747.0, 21160.0, 21259.0, 22084.0, 20603.0, 21429.0]","[32850.0, 32278.0, 29235.0, 30335.0, 35142.0, 31019.0]","[13498.0, 18832.0, 32890.0, 10862.0, 10771.0, 13488.0]","[17273.0, 17195.0, 15251.0, 18605.0, 19706.0, 21356.0]","[20271.0, 7238.0, 17694.0, 5783.0, 13436.0, 2439.0]","[14495.0, 15751.0, 15053.0, 14179.0, 12084.0, 10892.0]","[28975.0, 26088.0, 37340.0, 37708.0, 33807.0, 29667.0]","[21652.0, 28686.0, 9360.0, 25388.0, 19941.0, 23127.0]","[25036.0, 34323.0, 33685.0, 28080.0, 22378.0, 27843.0]","[15342.0, 10298.0, 7910.0, 13218.0, 13653.0, 25116.0]"
"[15124.0, 17055.0, 17037.0, 15847.0, 16243.0, 18958.0]","[32952.0, 28708.0, 28495.0, 30420.0, 29505.0, 28968.0]","[36168.0, 34473.0, 34293.0, 33800.0, 34371.0, 34716.0]","[17385.0, 16854.0, 16535.0, 15871.0, 16739.0, 15966.0]","[13385.0, 18709.0, 16995.0, 18947.0, 19210.0, 17000.0]","[17152.0, 24068.0, 16156.0, 19830.0, 15835.0, 11071.0]","[18235.0, 15722.0, 22294.0, 16763.0, 16119.0, 18335.0]","[31799.0, 41085.0, 33593.0, 28659.0, 40846.0, 26812.0]","[30858.0, 22879.0, 26263.0, 19585.0, 27046.0, 23727.0]","[28587.0, 18055.0, 21604.0, 40517.0, 31938.0, 33860.0]"
"[16821.0, 7485.0, 14557.0, 16868.0, 17469.0, 13231.0]","[24863.0, 28206.0, 31366.0, 21610.0, 33130.0, 29124.0]","[17404.0, 19125.0, 20202.0, 20525.0, 19034.0, 18896.0]","[18941.0, 20322.0, 21626.0, 16911.0, 18114.0, 22192.0]","[21510.0, 9026.0, 22353.0, 30796.0, 28173.0, 33218.0]","[23059.0, 25329.0, 27086.0, 27470.0, 29422.0, 26987.0]","[19149.0, 21661.0, 23743.0, 25960.0, 24463.0, 20486.0]","[17280.0, 27084.0, 20559.0, 33161.0, 23680.0, 23829.0]","[30505.0, 44490.0, 29469.0, 36724.0, 49800.0, 25480.0]","[16018.0, 20152.0, 25210.0, 14318.0, 16473.0, 13559.0]"
"[25051.0, 20806.0, 22106.0, 18272.0, 26714.0, 27556.0]","[24585.0, 12036.0, 16557.0, 16315.0, 24746.0, 21480.0]","[19102.0, 19175.0, 20013.0, 19524.0, 19341.0, 13193.0]","[35156.0, 34287.0, 34271.0, 37341.0, 35828.0, 34479.0]","[14708.0, 26514.0, 21275.0, 16312.0, 23620.0, 13089.0]","[20382.0, 13097.0, 13325.0, 22098.0, 12014.0, 16403.0]","[14797.0, 23041.0, 8269.0, 20288.0, 26339.0, 16451.0]","[27997.0, 17183.0, 15998.0, 15193.0, 18948.0, 20115.0]","[25205.0, 25421.0, 25871.0, 28805.0, 26578.0, 28255.0]","[34577.0, 30381.0, 31633.0, 24862.0, 27460.0, 23040.0]"
"[27580.0, 27816.0, 26409.0, 27093.0, 24849.0, 27302.0]","[37983.0, 31822.0, 41611.0, 38395.0, 34552.0, 35751.0]","[31706.0, 38295.0, 31871.0, 30442.0, 34122.0, 33451.0]","[29927.0, 28333.0, 29126.0, 21486.0, 23210.0, 34432.0]","[37823.0, 26929.0, 26088.0, 31146.0, 34297.0, 33859.0]","[33898.0, 43153.0, 22353.0, 30390.0, 32044.0, 19347.0]","[25231.0, 18901.0, 24229.0, 27550.0, 29792.0, 33051.0]","[32387.0, 31327.0, 29963.0, 32316.0, 36722.0, 38700.0]","[25684.0, 12504.0, 11952.0, 16429.0, 11675.0, 18671.0]","[19300.0, 19844.0, 22037.0, 22419.0, 19827.0, 18014.0]"
"[28699.0, 26852.0, 25570.0, 28129.0, 27814.0, 24268.0]","[18197.0, 17505.0, 18417.0, 16292.0, 16496.0, 18841.0]","[14567.0, 14772.0, 18786.0, 20120.0, 16826.0, 17352.0]","[37219.0, 19452.0, 35171.0, 19047.0, 20358.0, 13517.0]","[22728.0, 24295.0, 22869.0, 15930.0, 19594.0, 23451.0]","[34078.0, 21250.0, 17340.0, 23997.0, 30940.0, 18019.0]","[17963.0, 11633.0, 6764.0, 10177.0, 24541.0, 13629.0]","[16639.0, 15185.0, 15351.0, 18169.0, 16712.0, 15555.0]","[18700.0, 8726.0, 18836.0, 14537.0, 9186.0, 16060.0]","[28652.0, 33775.0, 26501.0, 21026.0, 25979.0, 28895.0]"
"[28296.0, 29977.0, 37136.0, 33463.0, 31375.0, 33304.0]","[17996.0, 17430.0, 18396.0, 19927.0, 29065.0, 20897.0]","[29493.0, 26374.0, 11515.0, 34997.0, 29245.0, 19477.0]","[6771.0, 15593.0, 8022.0, 16652.0, 17417.0, 4313.0]","[31236.0, 28580.0, 28870.0, 31377.0, 33091.0, 30871.0]","[38256.0, 39128.0, 33272.0, 35524.0, 31503.0, 30430.0]","[33404.0, 36169.0, 31896.0, 28341.0, 23501.0, 29678.0]","[12259.0, 21099.0, 18272.0, 20219.0, 13817.0, 12779.0]","[28831.0, 24362.0, 22828.0, 21098.0, 29495.0, 29844.0]","[23905.0, 29431.0, 27000.0, 35367.0, 23526.0, 25933.0]"
